"sumdid","company","lat","lon"
"PoweredRB326CPUAMZAG","Lime","36.042758","-86.812468"
"PoweredRC8PM","Bird","36.129648","-86.819924"
"PoweredRC9II","Bird","36.136649","-86.820786"
"PoweredRCKF5","Bird","36.135758","-86.814875"
"PoweredRCPXA777RTPDW","Lime","36.117423","-86.814388"
"PoweredRCQXL","Bird","36.123441","-86.839605"
"PoweredRD93T","Bird","36.144920","-86.840065"
"PoweredRDFHC","Bird","36.119354","-86.816345"
"PoweredRDGQ3","Bird","36.122596","-86.820053"
"PoweredRDIWBKXLTOTGB","Lime","36.121251","-86.813765"
"PoweredRDZAZ","Bird","36.123231","-86.881621"
"PoweredRE2XDI4GQOMTO","Lime","36.110816","-86.841114"
"PoweredRE5CK","Bird","36.124866","-86.841794"
"PoweredRE5VN4XOMCQKJ","Lime","36.116518","-86.814946"
"PoweredREGBJPDYNXJOC","Lime","36.121167","-86.841339"
"PoweredREHOM6DI6VCZ7","Lime","36.159347","-86.792340"
"PoweredREKLS","Bird","36.131983","-86.834441"
"PoweredRELUASYMSEUWE","Lime","36.127555","-86.813786"
"PoweredREWKY","Bird","36.149456","-86.820671"
"PoweredRF6R9","Bird","36.123708","-86.847330"
"PoweredRF7KT","Bird","36.122808","-86.841004"
"PoweredRF7SQRAJNNI6S","Lime","36.103950","-86.826809"
"PoweredRF7UQ4LMMVGQO","Lime","36.125285","-86.805731"
"PoweredRFATPKFWL7OPD","Lime","36.108334","-86.815200"
"PoweredRFD5A","Bird","36.123920","-86.848508"
"PoweredRFEOIJYNEL3PL","Lime","36.125889","-86.816765"
"PoweredRFWYELLRTRQ2F","Lime","36.045519","-86.814538"
"PoweredRGEDGUYE3EFZT","Lime","36.122368","-86.812948"
"PoweredRGN5M5447W33N","Lime","36.125034","-86.849731"
"PoweredRGVQ5","Bird","36.136814","-86.821014"
"PoweredRHKKT","Bird","36.153041","-86.786034"
"PoweredRHKYQ","Bird","36.122638","-86.808474"
"PoweredRHOSRNSKYHGUL","Lime","36.121168","-86.815627"
"PoweredRHQQV3U6OAAES","Lime","36.123934","-86.813317"
"PoweredRHZ6Z","Bird","36.143249","-86.792465"
"PoweredRHZ94","Bird","36.156299","-86.786466"
"PoweredRI11P","Bird","36.120654","-86.815322"
"PoweredRI7UC","Bird","36.120664","-86.841954"
"PoweredRITYZFWANFYXJ","Lime","36.117898","-86.819912"
"PoweredRJ7YYJTHAR5N3","Lime","36.121467","-86.856900"
"PoweredRJ9S7","Bird","36.143480","-86.830684"
"PoweredRJD9H","Bird","36.122596","-86.838103"
"PoweredRJEGEAKSYP24C","Lime","35.988727","-86.821202"
"PoweredRJLWS","Bird","36.138536","-86.813520"
"PoweredRJY1U","Bird","36.123384","-86.816171"
"PoweredRKEDL","Bird","36.121721","-86.819618"
"PoweredRKEP8","Bird","36.171039","-86.750930"
"PoweredRKHNIG5OTFPCM","Lime","36.107201","-86.814820"
"PoweredRKY63JJJKN6RZ","Lime","36.136062","-86.820685"
"PoweredRLAIAZWUXOUWD","Lime","36.125837","-86.820102"
"PoweredRLRB3K6WQYUQU","Lime","36.107432","-86.852064"
"PoweredRM6R5","Bird","36.126829","-86.841376"
"PoweredRMIDA2DLEHCI5","Lime","36.133675","-86.791959"
"PoweredRMR4LCACHXXNI","Lime","36.109558","-86.840070"
"PoweredRMSU454CY63CQ","Lime","36.118011","-86.816607"
"PoweredRMWA1","Bird","36.123165","-86.820703"
"PoweredRN5JXVGKH63FK","Lime","36.117847","-86.810166"
"PoweredRNXD6HIBVXUWH","Lime","36.145008","-86.798467"
"PoweredRNYQQPUY4MX3W","Lime","36.120712","-86.820900"
"PoweredROLCUKYUMOBHZ","Lime","36.121161","-86.840805"
"PoweredRP614","Bird","36.123089","-86.818603"
"PoweredRP9LL","Bird","36.111991","-86.821443"
"PoweredRQ797","Bird","36.121755","-86.836367"
"PoweredRQG6R","Bird","36.124552","-86.820599"
"PoweredRQHRV","Bird","36.139397","-86.814300"
"PoweredRQTFW7FJNFPNJ","Lime","36.113107","-86.840559"
"PoweredRR9II","Bird","36.160149","-86.778637"
"PoweredRRC5FV6DYYHBL","Lime","36.111311","-86.821808"
"PoweredRRJQ2","Bird","36.135461","-86.817990"
"PoweredRRUDZ","Bird","36.151778","-86.791412"
"PoweredRSFLM","Bird","36.151900","-86.791182"
"PoweredRSZQDF3IIY3AA","Lime","36.101041","-86.828396"
"PoweredRT42FX2CAMLBN","Lime","36.122222","-86.826227"
"PoweredRT6M7","Bird","36.120834","-86.845983"
"PoweredRT9UE","Bird","36.135262","-86.808203"
"PoweredRUDNK","Bird","36.125198","-86.814626"
"PoweredRUKF4JR44RZTD","Lime","36.136635","-86.819074"
"PoweredRUQTK","Bird","36.134236","-86.824366"
"PoweredRUR2R","Bird","36.126561","-86.800796"
"PoweredRV2WWDIEGZDIT","Lime","36.121145","-86.809634"
"PoweredRV7YK","Bird","36.136914","-86.817959"
"PoweredRVAHBWRODAC4F","Lime","36.121432","-86.812103"
"PoweredRVJT2FN6RKYXE","Lime","36.120530","-86.890413"
"PoweredRVNYX","Bird","36.138414","-86.816441"
"PoweredRWCZJHPI2C4ZP","Lime","36.082558","-86.814194"
"PoweredRWGRR","Bird","36.132757","-86.819994"
"PoweredRWIA3","Bird","36.126150","-86.820891"
"PoweredRX3OTSVFLW6DI","Lime","36.128801","-86.816700"
"PoweredRX4BM","Bird","36.150455","-86.779480"
"PoweredRXTDE","Bird","36.218197","-86.746503"
"PoweredRYBS56AVNJ675","Lime","36.122650","-86.814359"
"PoweredRYHWN","Bird","36.126492","-86.833098"
"PoweredRZ3TK","Bird","36.121157","-86.820611"
"PoweredRZ56Z","Bird","36.122898","-86.801851"
"PoweredRZ6DW","Bird","36.135021","-86.824602"
"PoweredRZGUI","Bird","36.129814","-86.820029"
"PoweredRZH31","Bird","36.128737","-86.814160"
"PoweredRZNN53LLTRQKK","Lime","36.118027","-86.814495"
"PoweredRZTJOC7AACAQV","Lime","36.111198","-86.839804"
"PoweredS12WG","Bird","36.141735","-86.815682"
"PoweredS14EF","Bird","36.120495","-86.834763"
"PoweredS1H3W","Bird","36.122541","-86.821734"
"PoweredS1LP4","Bird","36.121122","-86.832757"
"PoweredS26HB","Bird","36.132214","-86.833011"
"PoweredS2ET34G4J7ECO","Lime","36.118270","-86.820011"
"PoweredS2M6I","Bird","36.126771","-86.822190"
"PoweredS32YM5356H2L7","Lime","36.108558","-86.889774"
"PoweredS3C46","Bird","36.145457","-86.795423"
"PoweredS3I2C","Bird","36.124728","-86.815316"
"PoweredS3IVM6MC4V7V3","Lime","36.081468","-86.836953"
"PoweredS3JONFXNAAT2C","Lime","36.125873","-86.816431"
"PoweredS3KLU","Bird","36.133677","-86.819956"
"PoweredS3R37","Bird","36.133292","-86.833009"
"PoweredS3REDSQLWHTTG","Lime","36.130375","-86.862625"
"PoweredS3TO5WIQM77RI","Lime","36.121812","-86.821567"
"PoweredS42NPBYPM42HM","Lime","36.120582","-86.807588"
"PoweredS4A3D6A3L3M73","Lime","36.089949","-86.917747"
"PoweredS4BDSXZM73N3M","Lime","36.046232","-86.815645"
"PoweredS4QFL","Bird","36.138491","-86.822149"
"PoweredS5RFP","Bird","36.138325","-86.820588"
"PoweredS6IAEOXBF277M","Lime","36.147851","-86.840006"
"PoweredS6IHC","Bird","36.121760","-86.819841"
"PoweredS6VB1","Bird","36.124355","-86.819545"
"PoweredS76WZ","Bird","36.133175","-86.832624"
"PoweredS7BJL","Bird","36.150725","-86.796940"
"PoweredS7CNZ","Bird","36.122005","-86.816699"
"PoweredS7KEA","Bird","36.169838","-86.774094"
"PoweredS7N43HMYYLUX3","Lime","36.110095","-86.815014"
"PoweredS7TAM7Z4KFNTU","Lime","36.117930","-86.839405"
"PoweredS7WFW","Bird","36.148353","-86.799386"
"PoweredS8DML","Bird","36.133569","-86.826741"
"PoweredS8MH8","Bird","36.136651","-86.815702"
"PoweredS8WDL","Bird","36.128011","-86.820771"
"PoweredS96FV","Bird","36.122506","-86.841439"
"PoweredSAEH9","Bird","36.165212","-86.779423"
"PoweredSAK6R","Bird","36.099729","-86.855618"
"PoweredSB5NE","Bird","36.136256","-86.836034"
"PoweredSB711","Bird","36.130562","-86.814023"
"PoweredSBBLR","Bird","36.132216","-86.820264"
"PoweredSBKVU","Bird","36.142964","-86.821123"
"PoweredSBUAY","Bird","36.125865","-86.815230"
"PoweredSBX6Y","Bird","36.152604","-86.788604"
"PoweredSC2SP27KXI3RL","Lime","36.121425","-86.823171"
"PoweredSC2YU","Bird","36.125155","-86.821719"
"PoweredSC9CP","Bird","36.121707","-86.814299"
"PoweredSCFHOVZPDMV5Y","Lime","36.119091","-86.819387"
"PoweredSCGBR","Bird","36.150953","-86.785983"
"PoweredSCYSN","Bird","36.126410","-86.815532"
"PoweredSD4ID","Bird","36.119629","-86.820972"
"PoweredSDNMKADCNDCLN","Lime","36.015311","-86.886763"
"PoweredSDPGT","Bird","36.122852","-86.815612"
"PoweredSDQ6GAHIJK5AF","Lime","36.094030","-86.889019"
"PoweredSDUFL436QYJYJ","Lime","36.145348","-86.813145"
"PoweredSDVUV","Bird","36.135556","-86.840195"
"PoweredSDZVXLYCT5YST","Lime","36.151822","-86.797847"
"PoweredSEB6Z","Bird","36.138657","-86.809341"
"PoweredSEDC4","Bird","36.125733","-86.820653"
"PoweredSEG6U","Bird","36.127815","-86.814001"
"PoweredSELVK","Bird","36.122373","-86.814497"
"PoweredSEOA4HTDBKRQS","Lime","36.110773","-86.816204"
"PoweredSEWAF","Bird","36.135681","-86.852663"
"PoweredSF6S2","Bird","36.133635","-86.816672"
"PoweredSFETVNS3ER7IM","Lime","36.122599","-86.797049"
"PoweredSFIU56QRIZNST","Lime","36.121291","-86.807607"
"PoweredSFTQ2XO3ARU2D","Lime","36.118219","-86.830956"
"PoweredSFVAGQQBKBNGL","Lime","36.138523","-86.808770"
"PoweredSGVLYD5XJ3UO7","Lime","35.988792","-86.828187"
"PoweredSGYUEYSI7FI3O","Lime","36.117892","-86.834741"
"PoweredSHTQF4XVPWS3V","Lime","36.156415","-86.780517"
"PoweredSHZEA","Bird","36.117421","-86.809991"
"PoweredSI441","Bird","36.133173","-86.834118"
"PoweredSIEQZ","Bird","36.120526","-86.841885"
"PoweredSIN2B","Bird","36.120488","-86.820496"
"PoweredSINZNV4OYDROU","Lime","36.119866","-86.815268"
"PoweredSIRKD47FC4SDK","Lime","36.149916","-86.814551"
"PoweredSITAW","Bird","36.119899","-86.819997"
"PoweredSIY4J6RGDEGNN","Lime","36.117920","-86.820055"
"PoweredSJKI9","Bird","36.121160","-86.857467"
"PoweredSJTYATG4FVICD","Lime","36.120133","-86.826408"
"PoweredSJZNYIWLT5Z3W","Lime","36.120279","-86.821087"
"PoweredSK1VG","Bird","36.116061","-86.818175"
"PoweredSKMS4","Bird","36.135692","-86.820005"
"PoweredSKZLU","Bird","36.140999","-86.802549"
"PoweredSLATD","Bird","36.140201","-86.806275"
"PoweredSLCVI","Bird","36.156193","-86.775681"
"PoweredSLHUP2GIYJZVH","Lime","36.119701","-86.838782"
"PoweredSM8D8","Bird","36.122465","-86.836696"
"PoweredSMG5U52YHYNGL","Lime","36.105844","-86.825188"
"PoweredSMYDSCUCCKE3D","Lime","36.119689","-86.814179"
"PoweredSN5JN","Bird","36.115867","-86.838593"
"PoweredSNB79","Bird","36.121599","-86.815650"
"PoweredSNK62","Bird","36.136695","-86.814601"
"PoweredSNL3T","Bird","36.133713","-86.819932"
"PoweredSOH5G6TSTR6QE","Lime","36.125235","-86.807730"
"PoweredSP2VV","Bird","36.129923","-86.820763"
"PoweredSPD39","Bird","36.127456","-86.839849"
"PoweredSPI1T","Bird","36.124915","-86.816104"
"PoweredSPMPU","Bird","36.120665","-86.820656"
"PoweredSPQ21","Bird","36.134822","-86.820665"
"PoweredSQ288","Bird","36.127436","-86.813351"
"PoweredSQ7UC","Bird","36.131794","-86.840063"
"PoweredSQ9FM","Bird","36.131870","-86.826889"
"PoweredSQL643QUKRWOV","Lime","36.135955","-86.808899"
"PoweredSQLFMDGBRPJUD","Lime","36.120611","-86.826426"
"PoweredSQM2S","Bird","36.120607","-86.832768"
"PoweredSQWMJWTIGM6DS","Lime","36.098524","-86.837728"
"PoweredSR3YB","Bird","36.153255","-86.793176"
"PoweredSRATGJAXNU2JJ","Lime","36.125152","-86.871915"
"PoweredSRHYV","Bird","36.152449","-86.792830"
"PoweredSRLFS","Bird","36.150808","-86.804515"
"PoweredSRU2J","Bird","36.119359","-86.821376"
"PoweredSRWEJ","Bird","36.121208","-86.820630"
"PoweredSRWN5AV56TIIX","Lime","36.123115","-86.813101"
"PoweredSRWOVMD33IFX2","Lime","36.125901","-86.816480"
"PoweredSS2HT4GJY33T6","Lime","36.121238","-86.815510"
"PoweredSS4ZZ","Bird","36.144650","-86.809701"
"PoweredSSEGN","Bird","36.134605","-86.811772"
"PoweredSSICD","Bird","36.125539","-86.815920"
"PoweredSSM5AWADCWFZA","Lime","36.132486","-86.814590"
"PoweredSSUERTHO2XN7S","Lime","36.107763","-86.853085"
"PoweredSTC61","Bird","36.120641","-86.825420"
"PoweredSTN2K","Bird","36.117012","-86.842403"
"PoweredSTWW1","Bird","36.139640","-86.816036"
"PoweredSTYNIGCQ43LV7","Lime","36.131191","-86.812886"
"PoweredSUD59","Bird","36.121638","-86.822049"
"PoweredSULRR","Bird","36.125591","-86.815978"
"PoweredSVI3H","Bird","36.118064","-86.818582"
"PoweredSVOH76AUHZGVN","Lime","36.119319","-86.811199"
"PoweredSVUQ2","Bird","36.123893","-86.814232"
"PoweredSVZNMPSXNGF3F","Lime","36.118780","-86.853299"
"PoweredSWFCK","Bird","36.113460","-86.821037"
"PoweredSWMT4H47PULQM","Lime","36.059965","-86.816431"
"PoweredSWUJM","Bird","36.125273","-86.822269"
"PoweredSWYLQOIAPMZUU","Lime","36.155559","-86.794390"
"PoweredSWYPW","Bird","36.160896","-86.791205"
"PoweredSWZNC","Bird","36.118160","-86.820700"
"PoweredSWZPX","Bird","36.120834","-86.819720"
"PoweredSX2AW","Bird","36.138560","-86.805828"
"PoweredSX78C","Bird","36.122706","-86.814176"
"PoweredSXDH3","Bird","36.122596","-86.814213"
"PoweredSXRSH","Bird","36.138598","-86.846964"
"PoweredSYB2R","Bird","36.127309","-86.818800"
"PoweredSZ1PG","Bird","36.137648","-86.807200"
"PoweredSZ6ZE","Bird","36.134229","-86.818958"
"PoweredSZAWEG5FWAI6V","Lime","36.118025","-86.819289"
"PoweredSZPVJ","Bird","36.166052","-86.777901"
"PoweredSZYPIHG2GVR35","Lime","36.125140","-86.839106"
"PoweredSZYQT","Bird","36.123731","-86.850670"
"PoweredT1UZY","Bird","36.120621","-86.837713"
"PoweredT2B1K","Bird","36.140909","-86.811656"
"PoweredT2HF9","Bird","36.136633","-86.820624"
"PoweredT2NN6","Bird","36.120874","-86.820074"
"PoweredT2UX6","Bird","36.134542","-86.814326"
"PoweredT2XVH","Bird","36.145314","-86.799949"
"PoweredT332AHYJ72SA6","Lime","36.133680","-86.791926"
"PoweredT35IN","Bird","36.123252","-86.820622"
"PoweredT3EM5","Bird","36.146060","-86.816653"
"PoweredT3WS8","Bird","36.134837","-86.815707"
"PoweredT4ANRTWSYUYH6","Lime","36.120085","-86.797845"
"PoweredT4DYZ","Bird","36.136074","-86.823896"
"PoweredT4JD4","Bird","36.118072","-86.821050"
"PoweredT4RLR","Bird","36.135426","-86.820349"
"PoweredT4TG6","Bird","36.159465","-86.798432"
"PoweredT4W24HS7WPPAI","Lime","36.121519","-86.816854"
"PoweredT5AMEDSVPIOFQ","Lime","36.121652","-86.813623"
"PoweredT5FIG","Bird","36.134577","-86.857064"
"PoweredT5QKQAFZI3AUB","Lime","36.019870","-86.819413"
"PoweredT5RGC","Bird","36.131488","-86.841912"
"PoweredT5WNK3VW22PMB","Lime","36.118196","-86.818363"
"PoweredT67K2","Bird","36.153859","-86.783274"
"PoweredT6HXRJMWD7AQM","Lime","36.124723","-86.819604"
"PoweredT6NDD","Bird","36.126253","-86.820997"
"PoweredT6VXY","Bird","36.148928","-86.840210"
"PoweredT6ZHMO25PAPKE","Lime","36.121095","-86.805939"
"PoweredT72J8","Bird","36.149668","-86.805098"
"PoweredT79AJ","Bird","36.121319","-86.817393"
"PoweredT7H2L","Bird","36.121516","-86.833059"
"PoweredT7IXVPUS7FV3C","Lime","36.125167","-86.823345"
"PoweredT7X5T","Bird","36.123248","-86.841792"
"PoweredT7XP7M7PBBAAM","Lime","36.016301","-86.885671"
"PoweredT7YVE7XBBP2LB","Lime","36.121017","-86.805216"
"PoweredT7ZTXTMBFPADA","Lime","36.115260","-86.851083"
"PoweredT8F2Q","Bird","36.111084","-86.818581"
"PoweredT9AFP","Bird","36.131257","-86.799359"
"PoweredT9C6P","Bird","36.121865","-86.823223"
"PoweredTABKWA2BCDCGJ","Lime","36.116496","-86.825042"
"PoweredTARKTAXWHO42S","Lime","36.123561","-86.824141"
"PoweredTAUULGNY3EXH2","Lime","36.071645","-86.820247"
"PoweredTB6JVKPTKJCQL","Lime","36.016286","-86.885638"
"PoweredTBDH1","Bird","36.122225","-86.817986"
"PoweredTBGIRQ5IOW2KR","Lime","36.107288","-86.844396"
"PoweredTBK3W","Bird","36.158552","-86.802482"
"PoweredTBRTF","Bird","36.119843","-86.834150"
"PoweredTC2NFR6OUH7R6","Lime","36.105439","-86.813424"
"PoweredTCDWMP4NR6Q7W","Lime","36.117400","-86.823645"
"PoweredTCFDQ","Bird","36.127249","-86.840108"
"PoweredTCI56","Bird","36.117932","-86.840773"
"PoweredTCRQJ","Bird","36.136666","-86.830249"
"PoweredTCSMXVTZYDBEE","Lime","36.137373","-86.813073"
"PoweredTCVB7","Bird","36.113726","-86.820699"
"PoweredTD3CM","Bird","36.145060","-86.814602"
"PoweredTD5PR","Bird","36.144647","-86.816548"
"PoweredTDPZ7","Bird","36.123464","-86.820682"
"PoweredTDRAN","Bird","36.135465","-86.834186"
"PoweredTDSXRLIJ4XYQY","Lime","36.123217","-86.844056"
"PoweredTDTF6","Bird","36.097096","-86.818531"
"PoweredTE4XZ","Bird","36.127538","-86.804718"
"PoweredTEGWG","Bird","36.120552","-86.836365"
"PoweredTERIT","Bird","36.127338","-86.814567"
"PoweredTF2QK3CJENC3I","Lime","36.123573","-86.813568"
"PoweredTF4FK","Bird","36.136764","-86.811775"
"PoweredTFA2R","Bird","36.135879","-86.819565"
"PoweredTFGR2RHDFHRD3","Lime","36.053932","-86.830963"
"PoweredTFHB9","Bird","36.121343","-86.819580"
"PoweredTGNGBP4WCGWGW","Lime","36.117257","-86.814602"
"PoweredTGQGJ","Bird","36.150105","-86.781228"
"PoweredTGQMA","Bird","36.111598","-86.813307"
"PoweredTGS1V","Bird","36.155291","-86.784129"
"PoweredTH1DP","Bird","36.128549","-86.814087"
"PoweredTH6XP","Bird","36.120547","-86.821850"
"PoweredTHH21","Bird","36.149918","-86.805450"
"PoweredTHQWN","Bird","36.120501","-86.821005"
"PoweredTHYK7","Bird","36.140880","-86.801232"
"PoweredTHZ7B","Bird","36.120603","-86.815960"
"PoweredTICD3","Bird","36.118369","-86.840411"
"PoweredTIEQRV4ZMU5F4","Lime","36.114948","-86.821713"
"PoweredTJ55J","Bird","36.153089","-86.792353"
"PoweredTJ677IEJM34BS","Lime","36.157441","-86.746059"
"PoweredTJILFG5KOQ7KN","Lime","36.121293","-86.818113"
"PoweredTJJMQDGYWZVS2","Lime","36.118044","-86.812735"
"PoweredTJKT7B3Y3JSDE","Lime","36.114657","-86.819518"
"PoweredTJM5I","Bird","36.136790","-86.816080"
"PoweredTJRBC","Bird","36.140255","-86.815614"
"PoweredTJX3G","Bird","36.121618","-86.834918"
"PoweredTK4M3SSATRPED","Lime","36.121867","-86.814170"
"PoweredTKA4UI6FLE57I","Lime","36.106763","-86.808206"
"PoweredTKRRA","Bird","36.154192","-86.786067"
"PoweredTKS3U","Bird","36.126206","-86.834366"
"PoweredTKT64B3LHSLAN","Lime","36.139168","-86.815445"
"PoweredTKUNK","Bird","36.126537","-86.820911"
"PoweredTL1PR","Bird","36.121536","-86.819373"
"PoweredTLBGULCIY353V","Lime","36.164337","-86.780638"
"PoweredTLSDM","Bird","36.122606","-86.815490"
"PoweredTLU5U","Bird","36.140482","-86.815274"
"PoweredTLVSB","Bird","36.136774","-86.811398"
"PoweredTM4WQQLA7MFNL","Lime","36.117670","-86.822181"
"PoweredTM7T8","Bird","36.128772","-86.813488"
"PoweredTMEQEEH3Q6PRM","Lime","36.123901","-86.796635"
"PoweredTMSH5","Bird","36.150890","-86.796479"
"PoweredTN2QZ","Bird","36.120242","-86.814038"
"PoweredTN6NH2B55D7TI","Lime","35.988653","-86.813454"
"PoweredTNCMB","Bird","36.122552","-86.816101"
"PoweredTNJ6VY3YPJN2U","Lime","36.158138","-86.783648"
"PoweredTNK6X5YCUUFM5","Lime","36.137382","-86.839300"
"PoweredTNN2MOCWXLAFI","Lime","36.117456","-86.822930"
"PoweredTNPDV","Bird","36.145129","-86.812989"
"PoweredTNRAXLIH35JTO","Lime","36.122636","-86.819180"
"PoweredTOIURZNUFEZ73","Lime","36.118066","-86.844475"
"PoweredTOTGTWQ4LSKSD","Lime","36.122336","-86.839846"
"PoweredTOY2TGBXA7QSY","Lime","36.004223","-86.818292"
"PoweredTQ8YP","Bird","36.119266","-86.820035"
"PoweredTQD3A","Bird","36.152327","-86.786472"
"PoweredTQEPD","Bird","36.149993","-86.797204"
"PoweredTQGDGYPDKG5JS","Lime","36.120819","-86.811918"
"PoweredTQGSRJ6WUJF7I","Lime","36.036601","-86.816910"
"PoweredTQHZFPI2GWMI2","Lime","36.124781","-86.858309"
"PoweredTQMXC","Bird","36.123293","-86.814693"
"PoweredTR3VA","Bird","36.129763","-86.818183"
"PoweredTR53D","Bird","36.121698","-86.820583"
"PoweredTRT27","Bird","36.118502","-86.817591"
"PoweredTRV79","Bird","36.136723","-86.811325"
"PoweredTSDBK","Bird","36.138189","-86.815701"
"PoweredTSFMZ","Bird","36.118829","-86.820235"
"PoweredTSIYOFL7J4H7Z","Lime","36.038764","-86.817351"
"PoweredTSIYP","Bird","36.118463","-86.826723"
"PoweredTSRFG","Bird","36.124651","-86.827063"
"PoweredTSVMS","Bird","36.126520","-86.813785"
"PoweredTSXEH","Bird","36.123544","-86.829432"
"PoweredTT3TBPCPDZXJP","Lime","36.113919","-86.815187"
"PoweredTT4C3O5GMEFHE","Lime","36.124103","-86.840139"
"PoweredTTKUU","Bird","36.148703","-86.813817"
"PoweredTTQKB7NWXHIIA","Lime","36.150354","-86.799084"
"PoweredTTTJV","Bird","36.118740","-86.826934"
"PoweredTTTNH","Bird","36.133558","-86.849666"
"PoweredTU61C","Bird","36.118181","-86.814273"
"PoweredTUDY3","Bird","36.120285","-86.820014"
"PoweredTUHAT4FQIRIF3","Lime","36.135874","-86.809474"
"PoweredTULVE","Bird","36.124829","-86.814593"
"PoweredTUR2I","Bird","36.129356","-86.816858"
"PoweredTUYG2UYJLVFQE","Lime","35.988733","-86.824028"
"PoweredTV3VE","Bird","36.113862","-86.810918"
"PoweredTVB3YTZZ53TBE","Lime","36.117099","-86.816966"
"PoweredTVFV3","Bird","36.120432","-86.834069"
"PoweredTVSSOIUSNOISJ","Lime","36.132691","-86.814360"
"PoweredTVUKK","Bird","36.118039","-86.835018"
"PoweredTVVI1","Bird","36.122895","-86.820586"
"PoweredTVWEF","Bird","36.146686","-86.816631"
"PoweredTVZN3QVMMQ5UK","Lime","36.121019","-86.835408"
"PoweredTWJ2RQKIH2ZN3","Lime","36.122766","-86.814066"
"PoweredTWMFKHM5CUOIJ","Lime","36.035062","-86.813039"
"PoweredTWMZB","Bird","36.137589","-86.814508"
"PoweredTWXZM","Bird","36.130089","-86.817092"
"PoweredTX8D6","Bird","36.154325","-86.786625"
"PoweredTXCNX","Bird","36.135241","-86.804806"
"PoweredTXDLR","Bird","36.140688","-86.833069"
"PoweredTXWHD7LE6EDSM","Lime","36.117279","-86.853466"
"PoweredTYS4F","Bird","36.127607","-86.819304"
"PoweredTZAKE7IABAIAY","Lime","36.123576","-86.821715"
"PoweredTZG4LZCRMDM4N","Lime","36.125712","-86.859446"
"PoweredTZIK8","Bird","36.120594","-86.839899"
"PoweredTZJZHUC5TBKBA","Lime","36.120356","-86.800824"
"PoweredTZKGR","Bird","36.120787","-86.860531"
"PoweredTZW4T","Bird","36.143127","-86.799203"
"PoweredTZYUW","Bird","36.121054","-86.821087"
"PoweredU16F4","Bird","36.141696","-86.820587"
"PoweredU1KVB","Bird","36.152118","-86.793791"
"PoweredU1QWL","Bird","36.121531","-86.817626"
"PoweredU1XDK","Bird","36.121556","-86.840845"
"PoweredU27KA","Bird","36.060696","-86.816590"
"PoweredU27QIJ6GPFD7A","Lime","36.113800","-86.813210"
"PoweredU2FE76E4NYFDT","Lime","36.157599","-86.745912"
"PoweredU2SIFLMXJ55FJ","Lime","36.150405","-86.810167"
"PoweredU33BE","Bird","36.127535","-86.820012"
"PoweredU33GN","Bird","36.116649","-86.814180"
"PoweredU33IQ","Bird","36.121553","-86.821431"
"PoweredU3DW3","Bird","36.140207","-86.819981"
"PoweredU3HGX","Bird","36.121694","-86.834731"
"PoweredU3OVK27W5QVJU","Lime","36.119451","-86.836192"
"PoweredU3OXSFF74UNQX","Lime","36.116962","-86.843966"
"PoweredU4AV3DYGC7TZR","Lime","36.105778","-86.818383"
"PoweredU4ENC","Bird","36.148149","-86.820629"
"PoweredU4FH9","Bird","36.129006","-86.804737"
"PoweredU4I39","Bird","36.149029","-86.785988"
"PoweredU4NM9","Bird","36.126786","-86.828441"
"PoweredU4PE1","Bird","36.144712","-86.820004"
"PoweredU4W5Z","Bird","36.136818","-86.818689"
"PoweredU4XJWP7WZVXON","Lime","36.119271","-86.818907"
"PoweredU4ZVE","Bird","36.120514","-86.842045"
"PoweredU56MGYND6UD32","Lime","36.127488","-86.821443"
"PoweredU59YE","Bird","36.123541","-86.820735"
"PoweredU5EE9","Bird","36.135581","-86.809255"
"PoweredU5MGVUSNXTN56","Lime","36.120138","-86.814079"
"PoweredU6AG7","Bird","36.138578","-86.820739"
"PoweredU6FP6ZXZ6JRTC","Lime","36.102162","-86.822720"
"PoweredU6KHK","Bird","36.141984","-86.828180"
"PoweredU6RIG","Bird","36.120632","-86.818600"
"PoweredU6WII","Bird","36.124332","-86.826920"
"PoweredU6WYW","Bird","36.121831","-86.826399"
"PoweredU79H1","Bird","36.122230","-86.814618"
"PoweredU7KBR","Bird","36.129965","-86.814756"
"PoweredU7KRD","Bird","36.125313","-86.820767"
"PoweredU7LFB","Bird","36.123571","-86.837895"
"PoweredU8GCD","Bird","36.123603","-86.840673"
"PoweredU8NH4","Bird","36.130303","-86.829188"
"PoweredU9BZ5","Bird","36.139234","-86.841891"
"PoweredU9D23","Bird","36.125597","-86.821230"
"PoweredU9FL7","Bird","36.135791","-86.830766"
"PoweredU9HB8","Bird","36.139988","-86.827057"
"PoweredU9M2X","Bird","36.136560","-86.820917"
"PoweredU9NLT","Bird","36.121495","-86.841859"
"PoweredU9XWZ","Bird","36.141160","-86.811922"
"PoweredUADBT5UFY3FHV","Lime","36.042719","-86.953649"
"PoweredUAKZ4","Bird","36.121536","-86.809828"
"PoweredUAL8X","Bird","36.147339","-86.820657"
"PoweredUAM6D","Bird","36.117747","-86.852441"
"PoweredUAMXH","Bird","36.121469","-86.822032"
"PoweredUAP73","Bird","36.120578","-86.818358"
"PoweredUAPIL","Bird","36.127082","-86.815277"
"PoweredUARJJ","Bird","36.140061","-86.857313"
"PoweredUB4QQ","Bird","36.136535","-86.818802"
"PoweredUBDXY","Bird","36.146100","-86.815930"
